no,ponpes,text_combined,sentimen_lexicon,aspek_manual,text_refined,tokens,predicted_aspek,predicted_aspek_label,predicted_sentimen_lexicon
721,Ponpes Salafiyah Parappe,allah mudah n lancar uji di hadap santri ppsp khusus putra n putri ku aamiin yra laksana uji alih thobaqoh tahap ii,Positif,Motivasi/Spiritual,Allah mudah n lancar uji di hadap santri ppsp khusus putra n putri ku aamiin yra laksana uji alih thobaqoh tahap ii,"['allah', 'mudah', 'n', 'lancar', 'uji', 'hadap', 'santri', 'ppsp', 'khusus', 'putra', 'n', 'putri', 'ku', 'aamiin', 'yra', 'laksana', 'uji', 'alih', 'thobaqoh', 'tahap', 'ii']",3,Kegiatan Pondok,positif
722,Ponpes Salafiyah Parappe,aamiiiin allah laksana uji alih thobaqoh tahap ii,Positif,Motivasi/Spiritual,Aamiiiin allah laksana uji alih thobaqoh tahap ii,"['aamiiiin', 'allah', 'laksana', 'uji', 'alih', 'thobaqoh', 'tahap', 'ii']",3,Kegiatan Pondok,positif
723,Ponpes Salafiyah Parappe,allah mudah anak anak dlm hadap uji laksana uji alih thobaqoh tahap ii,Netral,Motivasi/Spiritual,Allah mudah anak anak dlm hadap uji laksana uji alih thobaqoh tahap ii,"['allah', 'mudah', 'anak', 'anak', 'dlm', 'hadap', 'uji', 'laksana', 'uji', 'alih', 'thobaqoh', 'tahap', 'ii']",3,Kegiatan Pondok,positif
724,Ponpes Salafiyah Parappe,amin yarabbal alamin laksana uji alih thobaqoh tahap ii,Negatif,Motivasi/Spiritual,Amin yarabbal alamin laksana uji alih thobaqoh tahap ii,"['amin', 'yarabbal', 'alamin', 'laksana', 'uji', 'alih', 'thobaqoh', 'tahap', 'ii']",3,Kegiatan Pondok,positif
725,Ponpes Salafiyah Parappe,aamiiin yaalllah laksana uji alih thobaqoh tahap ii,Positif,Motivasi/Spiritual,Aamiiin yaalllah laksana uji alih thobaqoh tahap ii,"['aamiiin', 'yaalllah', 'laksana', 'uji', 'alih', 'thobaqoh', 'tahap', 'ii']",3,Kegiatan Pondok,positif
726,Ponpes Salafiyah Parappe,allahumma sholli ala muhammad waala ali muhammad moga berkah salawat anak sholeh mudah takluk uji muas sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Positif,Motivasi/Spiritual,Allahumma sholli ala muhammad waala ali muhammad moga berkah salawat anak sholeh mudah takluk uji muas sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['allahumma', 'sholli', 'ala', 'muhammad', 'waala', 'ali', 'muhammad', 'moga', 'berkah', 'salawat', 'anak', 'sholeh', 'mudah', 'takluk', 'uji', 'muas', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
727,Ponpes Salafiyah Parappe,smg seluruh santri beri mudah dlm hadap sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Smg seluruh santri beri mudah dlm hadap sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['smg', 'santri', 'mudah', 'dlm', 'hadap', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,negatif
728,Ponpes Salafiyah Parappe,alhamdulillah moga mudah ikut uji allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Positif,Motivasi/Spiritual,Alhamdulillah moga mudah ikut uji allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['alhamdulillah', 'moga', 'mudah', 'uji', 'allah', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
729,Ponpes Salafiyah Parappe,bismillah moga uji kali anak lulus sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Positif,Motivasi/Spiritual,Bismillah moga uji kali anak lulus sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['bismillah', 'moga', 'uji', 'kali', 'anak', 'lulus', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
730,Ponpes Salafiyah Parappe,alhamdulillah mudahhan naik tinkatanx anak dstu sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Alhamdulillah mudahhan naik tinkatanx anak dstu sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['alhamdulillah', 'mudahhan', 'tinkatanx', 'anak', 'dstu', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,netral
731,Ponpes Salafiyah Parappe,moga seluru santri beri mudah kelulus aamiin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga seluru santri beri mudah kelulus aamiin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'seluru', 'santri', 'mudah', 'kelulus', 'aamiin', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
732,Ponpes Salafiyah Parappe,moga anak ikut uji lulus semua aamiin salam orang tua wali astik ayu ananta pasangkayu sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga anak ikut uji lulus semua aamiin salam orang tua wali astik ayu ananta pasangkayu sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'anak', 'uji', 'lulus', 'aamiin', 'salam', 'orang', 'tua', 'wali', 'astik', 'ayu', 'ananta', 'pasangkayu', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,negatif
733,Ponpes Salafiyah Parappe,moga anak ikut uji lulus semua aamiin yra sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga anak ikut uji lulus semua aamiin yra sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'anak', 'uji', 'lulus', 'aamiin', 'yra', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,netral
734,Ponpes Salafiyah Parappe,mudah lancar usaha anak dlm jalan uji lulus semua aamiin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Mudah lancar usaha anak dlm jalan uji lulus semua aamiin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['mudah', 'lancar', 'usaha', 'anak', 'dlm', 'jalan', 'uji', 'lulus', 'aamiin', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,netral
735,Ponpes Salafiyah Parappe,allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Netral,Motivasi/Spiritual,Allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['allah', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,netral
736,Ponpes Salafiyah Parappe,bismillah rohmanirrohim moga d mudah kan segala ajar nya lulus dlm jalan uji nya aamiin xd putri solehah ku sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Positif,Motivasi/Spiritual,Bismillah rohmanirrohim moga d mudah kan segala ajar nya lulus dlm jalan uji nya aamiin xd putri solehah ku sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['bismillah', 'rohmanirrohim', 'moga', 'd', 'mudah', 'ajar', 'nya', 'lulus', 'dlm', 'jalan', 'uji', 'nya', 'aamiin', 'xd', 'putri', 'solehah', 'ku', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
737,Ponpes Salafiyah Parappe,bismillah moga uji anak lulus aamiinn sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Positif,Motivasi/Spiritual,Bismillah moga uji anak lulus aamiinn sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['bismillah', 'moga', 'uji', 'anak', 'lulus', 'aamiinn', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
738,Ponpes Salafiyah Parappe,amiin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Amiin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['amiin', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,negatif
739,Ponpes Salafiyah Parappe,moga semua santri ikan mudah kelulus ikut uji tobaqoh utama anak aaaaaamin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga semua santri ikan mudah kelulus ikut uji tobaqoh utama anak aaaaaamin sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'santri', 'ikan', 'mudah', 'kelulus', 'uji', 'tobaqoh', 'utama', 'anak', 'aaaaaamin', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,negatif
740,Ponpes Salafiyah Parappe,moga mudah semua usaha anak anak santri ikut uji semua amin amin wali santri nizaska cha cha manding sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga mudah semua usaha anak anak santri ikut uji semua amin amin wali santri nizaska cha cha manding sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'mudah', 'usaha', 'anak', 'anak', 'santri', 'uji', 'amin', 'amin', 'wali', 'santri', 'nizaska', 'cha', 'cha', 'manding', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,negatif
741,Ponpes Salafiyah Parappe,moga seluruh santri beri mudah uji sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga seluruh santri beri mudah uji sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'santri', 'mudah', 'uji', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
742,Ponpes Salafiyah Parappe,semogah anak lolos tingkat lanjut salam mambi sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Semogah anak lolos tingkat lanjut salam mambi sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['semogah', 'anak', 'lolos', 'tingkat', 'salam', 'mambi', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,negatif
743,Ponpes Salafiyah Parappe,moga seluruh santri beri mudah uji sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga seluruh santri beri mudah uji sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'santri', 'mudah', 'uji', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
744,Ponpes Salafiyah Parappe,moga uji thobaqohnya mudah semua allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga uji thobaqohnya mudah semua allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'uji', 'thobaqohnya', 'mudah', 'allah', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
745,Ponpes Salafiyah Parappe,moga santri beri mudah uji sebut sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga santri beri mudah uji sebut sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'santri', 'mudah', 'uji', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
746,Ponpes Salafiyah Parappe,bismillah moga ujianx jalan lancar naik tingkat selanjutx sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Netral,Motivasi/Spiritual,Bismillah moga ujianx jalan lancar naik tingkat selanjutx sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['bismillah', 'moga', 'ujianx', 'jalan', 'lancar', 'tingkat', 'selanjutx', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
747,Ponpes Salafiyah Parappe,bismillah moga anak anak mudah di lancar ajar muda mudah anak anak lulus semua sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Bismillah moga anak anak mudah di lancar ajar muda mudah anak anak lulus semua sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['bismillah', 'moga', 'anak', 'anak', 'mudah', 'lancar', 'ajar', 'muda', 'mudah', 'anak', 'anak', 'lulus', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,negatif
748,Ponpes Salafiyah Parappe,mudah allah anak santri hadap uji thobaqoh aamiinn moga ana lulus sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Netral,Motivasi/Spiritual,Mudah allah anak santri hadap uji thobaqoh aamiinn moga ana lulus sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['mudah', 'allah', 'anak', 'santri', 'hadap', 'uji', 'thobaqoh', 'aamiinn', 'moga', 'ana', 'lulus', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
749,Ponpes Salafiyah Parappe,ilah lancar mudah allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Ilah lancar mudah allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['ilah', 'lancar', 'mudah', 'allah', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,netral
750,Ponpes Salafiyah Parappe,moga anak mudah uji allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Moga anak mudah uji allah sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['moga', 'anak', 'mudah', 'uji', 'allah', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
751,Ponpes Salafiyah Parappe,bismillahirrahmanirrahim mudah han ana lulus dlm uji amin yra sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,Negatif,Motivasi/Spiritual,Bismillahirrahmanirrahim mudah han ana lulus dlm uji amin yra sebentar akan laksana uji peralahan thobaqoh tahap ii tanggal november,"['bismillahirrahmanirrahim', 'mudah', 'han', 'ana', 'lulus', 'dlm', 'uji', 'amin', 'yra', 'sebentar', 'laksana', 'uji', 'peralahan', 'thobaqoh', 'tahap', 'ii', 'tanggal', 'november']",3,Kegiatan Pondok,positif
752,Ponpes Salafiyah Parappe,salam pemuda selamat ingat hari sumpah pemuda oktober maju sama indonesia raya,Netral,Kegiatan Pondok,Salam pemuda selamat ingat hari sumpah pemuda oktober maju sama indonesia raya,"['salam', 'pemuda', 'selamat', 'sumpah', 'pemuda', 'oktober', 'maju', 'indonesia', 'raya']",5,Prestasi,positif
753,Ponpes Salafiyah Parappe,selamat hari santri buat semua anak moga selalu jaya lindung allah subhanahu wataalah selamat hari santri nasional,Positif,Kegiatan Pondok,Selamat hari santri buat semua anak moga selalu jaya lindung allah subhanahu wataalah selamat hari santri nasional,"['selamat', 'santri', 'anak', 'moga', 'jaya', 'lindung', 'allah', 'subhanahu', 'wataalah', 'selamat', 'santri', 'nasional']",4,Pembinaan Karakter,positif
754,Ponpes Salafiyah Parappe,banyak pembullyan ponpes banyak santri kabur xd santri kabur hukum tampa tahu apa sebab orang santri kabur ponpes pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,Negatif,Kegiatan Pondok,Banyak pembullyan ponpes banyak santri kabur xd santri kabur hukum tampa tahu apa sebab orang santri kabur ponpes pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,"['pembullyan', 'ponpes', 'santri', 'kabur', 'xd', 'santri', 'kabur', 'hukum', 'tampa', 'orang', 'santri', 'kabur', 'ponpes', 'pondok', 'pesantren', 'salafiyah', 'parappe', 'putri', 'giat', 'sosialisasi', 'tema', 'cegah', 'tangan', 'keras', 'didik']",8,Sosial,negatif
755,Ponpes Salafiyah Parappe,rindu adikq dstu pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,Negatif,Kegiatan Pondok,Rindu adikq dstu pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,"['rindu', 'adikq', 'dstu', 'pondok', 'pesantren', 'salafiyah', 'parappe', 'putri', 'giat', 'sosialisasi', 'tema', 'cegah', 'tangan', 'keras', 'didik']",5,Prestasi,positif
756,Ponpes Salafiyah Parappe,mntp spy bagi aman pondok tdk terlalu beri ganjar tdk sesuai atur lindung anak pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,Negatif,Kegiatan Pondok,Mntp spy bagi aman pondok tdk terlalu beri ganjar tdk sesuai atur lindung anak pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,"['mntp', 'spy', 'aman', 'pondok', 'tdk', 'ganjar', 'tdk', 'sesuai', 'atur', 'lindung', 'anak', 'pondok', 'pesantren', 'salafiyah', 'parappe', 'putri', 'giat', 'sosialisasi', 'tema', 'cegah', 'tangan', 'keras', 'didik']",5,Prestasi,positif
757,Ponpes Salafiyah Parappe,biasax seniorx beri hukum tdk sesuai lindung anak pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,Negatif,Kegiatan Pondok,Biasax seniorx beri hukum tdk sesuai lindung anak pondok pesantren salafiyah parappe putri ada giat sosialisasi tema cegah tangan keras satu didik,"['biasax', 'seniorx', 'hukum', 'tdk', 'sesuai', 'lindung', 'anak', 'pondok', 'pesantren', 'salafiyah', 'parappe', 'putri', 'giat', 'sosialisasi', 'tema', 'cegah', 'tangan', 'keras', 'didik']",5,Prestasi,positif
758,Ponpes Salafiyah Parappe,aamiin selamat ulang tahun negara cinta indonesia moga tetap jadi negara aman damai limpah barokah,Positif,Kegiatan Pondok,Aamiin selamat ulang tahun negara cinta indonesia moga tetap jadi negara aman damai limpah barokah,"['aamiin', 'selamat', 'ulang', 'negara', 'cinta', 'indonesia', 'moga', 'negara', 'aman', 'damai', 'limpah', 'barokah']",6,Akademik,positif
759,Ponpes Salafiyah Parappe,aamiin selamat ulang tahun negara cinta indonesia moga tetap jadi negara aman damai limpah barokah,Positif,Kegiatan Pondok,Aamiin selamat ulang tahun negara cinta indonesia moga tetap jadi negara aman damai limpah barokah,"['aamiin', 'selamat', 'ulang', 'negara', 'cinta', 'indonesia', 'moga', 'negara', 'aman', 'damai', 'limpah', 'barokah']",6,Akademik,positif
760,Ponpes Salafiyah Parappe,hebat selamat ulang tahun negara cinta indonesia moga tetap jadi negara aman damai limpah barokah,Positif,Kegiatan Pondok,Hebat selamat ulang tahun negara cinta indonesia moga tetap jadi negara aman damai limpah barokah,"['hebat', 'selamat', 'ulang', 'negara', 'cinta', 'indonesia', 'moga', 'negara', 'aman', 'damai', 'limpah', 'barokah']",6,Akademik,positif
761,Ponpes Salafiyah Parappe,masyaallahhh seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,Negatif,Kegiatan Pondok,Masyaallahhh seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,"['masyaallahhh', 'seremonial', 'buka', 'porseni', 'santriwati', 'pondok', 'pesantren', 'salafiyah', 'parappe']",8,Sosial,netral
762,Ponpes Salafiyah Parappe,sukses selalu pondok pes salafiyah parappe seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,Netral,Kegiatan Pondok,Sukses selalu pondok pes salafiyah parappe seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,"['sukses', 'pondok', 'pes', 'salafiyah', 'parappe', 'seremonial', 'buka', 'porseni', 'santriwati', 'pondok', 'pesantren', 'salafiyah', 'parappe']",8,Sosial,positif
763,Ponpes Salafiyah Parappe,amin rabbal alamin seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,Negatif,Kegiatan Pondok,Amin rabbal alamin seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,"['amin', 'rabbal', 'alamin', 'seremonial', 'buka', 'porseni', 'santriwati', 'pondok', 'pesantren', 'salafiyah', 'parappe']",8,Sosial,netral
764,Ponpes Salafiyah Parappe,moga allah senantiasa dapat berkah and sehat sukses bahagia selalu buat anak dan semua santri pp salapiyah parappe amiin yaa allah seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,Positif,Kegiatan Pondok,Moga allah senantiasa dapat berkah and sehat sukses bahagia selalu buat anak dan semua santri pp salapiyah parappe amiin yaa allah seremonial buka porseni antar santriwati pondok pesantren salafiyah parappe,"['moga', 'allah', 'senantiasa', 'berkah', 'and', 'sehat', 'sukses', 'bahagia', 'anak', 'santri', 'pp', 'salapiyah', 'parappe', 'amiin', 'yaa', 'allah', 'seremonial', 'buka', 'porseni', 'santriwati', 'pondok', 'pesantren', 'salafiyah', 'parappe']",8,Sosial,positif
